NumEstacao,NomeEntidade,EnderecoEstacao,SiglaUf,CodMunicipio,NomeMunicipio,Latitude,Longitude,2G,3G,4G,5G
1014248954,VIVO,RUA DA MATRIZ 340 ,RN,2406155,Jundiá,06S1612,35W1940,,SIM,SIM,
1014248962,VIVO,RUA ALMIR FREIRE S/N ,RN,2401701,Bom Jesus,05S5856,35W3451,,SIM,SIM,
1014248970,VIVO,AVENIDA FIRMINO MOURA S/N QUADRA 12,RN,2412005,São Gonçalo do Amarante,05S4526,35W1755,,SIM,SIM,SIM
1014282567,VIVO,AVENIDA ENGENHEIRO ROBERTO FREIRE 142 ,RN,2408102,Natal,05S5100,35W1222,,SIM,SIM,SIM
1014282575,VIVO,RUA D ANTONIO DE ALMEIDA LUSTOSA 31 ,RN,2408102,Natal,05S5119,35W1545,,SIM,SIM,SIM
1014282583,VIVO,RUA CRICIUMA S/N S/N QU2 LT26,RN,2412005,São Gonçalo do Amarante,05S4613,35W1613,,SIM,SIM,SIM
1014282591,VIVO,RUA SEVERINO TAVARES S/N ,RN,2408102,Natal,05S4544,35W1627,,SIM,SIM,SIM
1014282605,VIVO,RUA DOM PEDRO I 17 ,RN,2408102,Natal,05S4408,35W1515,,SIM,SIM,SIM
1014282613,VIVO,RUA DOM PEDRO I 17 ,RN,2408102,Natal,05S4326,35W1451,,SIM,SIM,SIM
1014282621,VIVO,AVENIDA DEPUTADO ANTÔNIO FLORENCIO DE QUEIROZ S/N ,RN,2408102,Natal,05S5304,35W1054,,SIM,SIM,SIM
1014290047,VIVO,AVENIDA VERUA AILDO MENDES DA SILVA 1380 ,RN,2412005,São Gonçalo do Amarante,05S4712,35W2005,,SIM,SIM,SIM
1014392931,VIVO,PRAÇA SAO SEBASTIAO S/N ,RN,2402303,Caraúbas,05S4745,37W3336,,SIM,SIM,
1014392940,VIVO,AVENIDA BEIRA MAR 522 -,RN,2403608,Extremoz,05S3915,35W1304,,SIM,SIM,
1014392958,VIVO,RUA ITAPORANGA S/N S/N ,RN,2408102,Natal,05S4920,35W1405,,SIM,SIM,SIM
1014392966,VIVO,RUA SANTA SARA S/N ,RN,2408102,Natal,05S4439,35W1640,,SIM,SIM,SIM
1014392974,VIVO,RUA RAIMUNDO CHAVES 1283 -,RN,2408102,Natal,05S4936,35W1341,,SIM,SIM,SIM
1014392982,VIVO,RUA RECIFE S/N S/N -,RN,2403251,Parnamirim,05S5548,35W1654,,SIM,SIM,SIM
1014424124,BRISANET,RUA ANTÔNIO DO REGO LEITE S/N ,RN,2412500,São Miguel,06S1242,38W2956,,,SIM,SIM
1014455941,VIVO,TV MANOEL FELIX 275 S/N -,RN,2412708,São Pedro,05S5346,35W3805,,SIM,SIM,
1014475560,VIVO,RODOVIA PRESTES MAIA S/N KM 141,RN,2401206,Arês,06S1232,35W1251,,SIM,SIM,
1014475578,VIVO,RODOVIA BR 101 S/N ,RN,2408201,Nísia Floresta,06S0848,35W1340,,SIM,SIM,
1014475586,VIVO,RODOVIA BR 101 S/N ,RN,2404200,Goianinha,06S2059,35W1003,,SIM,SIM,
1014475594,VIVO,RUA SEVERINO TAVARES S/N ,RN,2408102,Natal,05S4342,35W1559,,SIM,SIM,SIM
1014552556,VIVO,RUA JOSÉ SEGUNDO MOURA S/N QUADRA 16 LOTE 128,RN,2407104,Macaíba,05S5035,35W1733,,SIM,SIM,
1014579535,BRISANET,Rua Cambará 44 ,RN,2408102,Natal,05S4500,35W1447,,,SIM,SIM
1014579543,BRISANET,Rua Muntuaçu 176 ,RN,2408102,Natal,05S4433,35W1500,,,SIM,SIM
1014579683,BRISANET,Rua Projetada S/N ,RN,2403608,Extremoz,05S4209,35W1834,,,SIM,SIM
1014579691,BRISANET,Rua São Miguel S/N ,RN,2403251,Parnamirim,05S5517,35W1625,,,SIM,SIM
1014584270,VIVO,RUA PROJETADA S/N ,RN,2408201,Nísia Floresta,06S0426,35W0612,,SIM,SIM,
1014613229,BRISANET,RUA MANO MARCELINO 395 ,RN,2409407,Pau dos Ferros,06S0628,38W1234,,,SIM,SIM
1014613237,BRISANET,RUA PAUL PIERRI HARRIS S/N ,RN,2409407,Pau dos Ferros,06S0706,38W1210,,,SIM,SIM
1014613245,BRISANET,RUA FRANCISCO ALVEZ DE QUEIROZ 422 ,RN,2409407,Pau dos Ferros,06S0734,38W1220,,,SIM,SIM
1014739648,TIM,Rua Construtor Severino Bezerra S/N -,RN,2408102,Natal,05S4516,35W1355,,,SIM,SIM
1014782420,BRISANET,RUA DANIEL AMORIM DE LIMA SN ,RN,2414753,Venha-Ver,06S1918,38W2931,,,SIM,SIM
1014783515,BRISANET,Rua João Nogueira De Souza n⁰ 7 a 13 ,RN,2403202,Doutor Severiano,06S0543,38W2235,,,SIM,SIM
1014784996,BRISANET,RUA VEREADOR VALDEMAR CANUTO S/N ,RN,2402907,Coronel João Pessoa,06S1542,38W2636,,,SIM,SIM
1014870507,BRISANET,Rua Ponte Nova 1438 ,RN,2408102,Natal,05S4553,35W1631,,,SIM,SIM
1014870515,BRISANET,Rua Sampaio Correia 471 ,RN,2408102,Natal,05S4435,35W1603,,,SIM,SIM
1014870523,BRISANET,Rua Dom Pedro l 599 ,RN,2408102,Natal,05S4425,35W1529,,,SIM,SIM
1014870531,BRISANET,Rua Santa Clara 32 ,RN,2403251,Parnamirim,05S5641,35W1724,,,SIM,SIM
1014870540,BRISANET,Rua Cap Salatiel Rufino dos Santos S/N ,RN,2403251,Parnamirim,05S5549,35W1619,,,SIM,SIM
1014872496,VIVO,RUA PRINCIPAL S/N° S/N ,RN,2403608,Extremoz,05S3857,35W1724,,,SIM,
1014884281,TIM,RUA PROJETADA S/N ,RN,2401909,Caiçara do Rio do Vento,05S4528,36W0005,,,SIM,
1014899220,VIVO,RUA PRINCIPAL ° S/N ,RN,2412005,São Gonçalo do Amarante,05S4444,35W2642,,,SIM,
1014941862,VIVO,RUA SÃO JOÃO DE DEUS 45 -,RN,2408102,Natal,05S4613,35W1210,,SIM,SIM,SIM
1014969600,TIM,RUA PROJETADA S/N ,RN,2408201,Nísia Floresta,06S0200,35W1246,,,SIM,
1015086125,VIVO,AVENIDA PRESIDENTE BANDEIRA 1921 ESQUINA COM RUA DOS CANINDÉS,RN,2408102,Natal,05S4800,35W1255,,SIM,SIM,SIM
1015098069,TIM,RUA PROJETADA S/N ,RN,2408102,Natal,05S4702,35W1158,,SIM,SIM,SIM
1015138788,TIM,Praça De Santanna 1 Caico,RN,2402006,Caicó,06S2727,37W0521,,,SIM,
1015147698,TIM,RUA  ALCIVAN ALVES DA SILVA 1 ,RN,2408003,Mossoró,05S1301,37W2020,SIM,SIM,SIM,SIM
1015147701,TIM,Rua Projetada S/N Apodi,RN,2401008,Apodi,05S3944,37W4753,SIM,SIM,SIM,
1015160783,TIM,Rua A Definir S/N Mossoro,RN,2408003,Mossoró,05S1033,37W2001,SIM,SIM,SIM,
1015160791,TIM,Rua Projetada S/N Natal,RN,2408102,Natal,05S4810,35W1351,,SIM,SIM,
1015160805,TIM,Rua A Definir S/N Parnamirim,RN,2403251,Parnamirim,05S5553,35W1533,,SIM,SIM,
1015163782,TIM,VIA COSTEIRA 6045 EM AQUISIÇÃO,RN,2408102,Natal,05S5118,35W1054,,,SIM,
1015376840,VIVO,RUA ARAGUARI 445 ,RN,2408102,Natal,05S4824,35W1327,,SIM,SIM,SIM
1015503290,TIM,Rua Projetada S/N -,RN,2407203,Macau,05S1117,36W2443,SIM,SIM,,
1015505470,VIVO,RUA PROFESSOR ADERSON ARAÚJO S/N S/N,RN,2408003,Mossoró,05S1457,37W1840,,,SIM,SIM
1015525200,BRISANET,Avenida Vereador Mário da Silva S/N ,RN,2403301,Encanto,06S0632,38W1834,,,SIM,SIM
1015532672,BRISANET,Sítio Olho d´água Dantas S/N ,RN,2412500,São Miguel,06S1132,38W2548,,,SIM,SIM
1015555974,BRISANET,Rua Luiz Maniçoba 45 ,RN,2400505,Alexandria,06S2448,38W0047,,,SIM,SIM
1015555982,BRISANET,Avenida Deputado José Patrício de Figueiredo Neto 2544 ,RN,2400505,Alexandria,06S2400,38W0112,,,SIM,SIM
1015556008,BRISANET,Rua Presidente Costa e Silva S/N ,RN,2401909,Caiçara do Rio do Vento,05S4528,36W0000,,,SIM,SIM
1015556040,BRISANET,Rua das Tulipas 17 ,RN,2408201,Nísia Floresta,06S0515,35W1230,,,SIM,SIM
1015556059,BRISANET,Rua Papa João XXIII S/N ,RN,2408201,Nísia Floresta,06S0452,35W1159,,,SIM,SIM
1015562520,BRISANET,Sítio Canto do Umari S/N ,RN,2400208,Açu,05S2727,36W5410,,,SIM,SIM
1015563144,BRISANET,VILA AMAZONAS SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S0029,36W5642,,,SIM,SIM
1015563152,BRISANET,VILA CEARÁ SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S0642,37W0233,,,SIM,SIM
1015563160,BRISANET,VILA ESPÍRITO SANTO SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S1220,37W0751,,,SIM,SIM
1015563179,BRISANET,VILA GUANABARA SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S1535,37W0749,,,SIM,SIM
1015563187,BRISANET,VILA PARAÍBA SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S0630,36W5945,,,SIM,SIM
1015563195,BRISANET,VILA RIO GRANDE DO SUL SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S1535,36W5706,,,SIM,SIM
1015563209,BRISANET,VILA SERGIPE SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S1221,37W0752,,,SIM,SIM
1015563217,BRISANET,BOA VISTA SEVERIANO MELO RN S/N ,RN,2413607,Severiano Melo,05S4522,37W5430,,,SIM,SIM
1015563268,BRISANET,AGROVILA DO PA REMÉDIO UMARIZAL RN S/N ,RN,2414506,Umarizal,05S5610,37W5049,,,SIM,SIM
1015564361,BRISANET,BOA VISTA MARCELINO VIEIRA RN S/N ,RN,2407302,Marcelino Vieira,06S2000,38W1437,,,SIM,SIM
1015564442,BRISANET,LINDA FLOR AÇU RN S/N ,RN,2400208,Açu,05S2944,36W5438,,,SIM,SIM
1015564450,BRISANET,PORTO DO PIATÓ AÇU RN S/N ,RN,2400208,Açu,05S3214,36W5636,,,SIM,SIM
1015564493,BRISANET,AGROVILA DO PA TABULEIRO GRANDE APODI RN S/N ,RN,2401008,Apodi,05S2445,37W4736,,,SIM,SIM
1015564507,BRISANET,GÓES APODI RN S/N ,RN,2401008,Apodi,05S2519,37W4736,,,SIM,SIM
1015564639,BRISANET,AGROVILA DO PA NOSSA SENHORA DA CONCEIÇÃO GOVERNADOR DIX-SEPT ROSADO RN S/N ,RN,2404309,Governador Dix-Sept Rosado,05S2315,37W3727,,,SIM,SIM
1015564647,BRISANET,P. A Tres Marias Lote 28 ,RN,2404309,Governador Dix-Sept Rosado,05S2052,37W3547,,,SIM,
1015564655,BRISANET,AGROVILA DO PCT MONTE ALEGRE II GOVERNADOR DIX-SEPT ROSADO RN S/N ,RN,2404309,Governador Dix-Sept Rosado,05S3123,37W2824,,,SIM,SIM
1015565171,BRISANET,VILA ALAGOAS SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S0949,37W0632,,,SIM,SIM
1015565180,BRISANET,VILA PARANÁ SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S1537,37W0226,,,SIM,SIM
1015565198,BRISANET,VILA PIAUÍ SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S0644,37W0510,,,SIM,SIM
1015565201,BRISANET,VILA SANTA CATARINA SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S1537,37W0226,,,SIM,SIM
1015565210,BRISANET,VILA SÃO PAULO SERRA DO MEL RN S/N ,RN,2413359,Serra do Mel,05S1547,37W0510,,,SIM,SIM
1015581630,VIVO,RUA SANTA RITA DE CÁSSIA S/N N/A,RN,2408102,Natal,05S5035,35W1622,,,SIM,SIM
1015582874,BRISANET,Rua Bom Jesus S/N ,RN,2408003,Mossoró,05S1234,37W2145,,,SIM,SIM
1015582882,BRISANET,Rua Capitão Luiz Firmino 237 ,RN,2408003,Mossoró,05S1223,37W2115,,,SIM,SIM
1015583170,BRISANET,Rua Vereador Aildo Mendes da Silva 68 ,RN,2412005,São Gonçalo do Amarante,05S4613,35W1654,,,SIM,SIM
1015603731,CLARO,R JOSE FERNANDES CAMARGO 161 ,RN,2401602,Bento Fernandes,05S4142,35W4920,,SIM,,
1015603740,CLARO,FAZ CHA DE ZE FERREIRA S/N ,RN,2401651,Bodó,05S5924,36W2453,,SIM,,
1015603758,CLARO,R BELA VISTA S/N ,RN,2405405,Japi,06S2817,35W5634,,SIM,,
1015603766,CLARO,R SILVIO BEZERRA DE MELO S/N ,RN,2406502,Lagoa Nova,06S0537,36W2820,,SIM,,
1015603774,CLARO,R DA ESPERANCA S/N SITIO BAIXO,RN,2409209,Passagem,06S1625,35W2227,,SIM,,
1015604630,TIM,FAZENDA SERRA VERDE 35 JOAO CAMARA,RN,2405801,João Câmara,05S2505,35W5125,SIM,,,
1015604690,TIM,Rua Cel. Inacio Vale 8835 Atlântico Flat,RN,2408102,Natal,05S5157,35W1050,,SIM,SIM,SIM
1015604703,TIM,RUA PROJETADA S/N NATAL,RN,2408102,Natal,05S5143,35W1243,,SIM,SIM,
1015606307,BRISANET,Sítio Jardim S/N ,RN,2403202,Doutor Severiano,06S0656,38W2628,,,SIM,SIM
1015606315,BRISANET,Santuário e Mirante São João Batista S/N ,RN,2403301,Encanto,06S0656,38W1813,,,SIM,SIM
1015619905,TIM,RUA MANOEL LELÊ 236 ,RN,2408102,Natal,05S5322,35W1018,,SIM,SIM,SIM
1015620105,VIVO,RUA ALBACORA S/N ,RN,2414209,Tibau do Sul,06S1358,35W0257,,,SIM,
1015624739,CLARO,AV NASCIMENTO DE CASTRO 46 ,RN,2408102,Natal,05S4835,35W1348,,,SIM,SIM
1015624941,CLARO,R DOUTOR JOSE TAVARES DA SILVA 1420 ,RN,2408102,Natal,05S5111,35W1319,,,SIM,SIM
1015624950,CLARO,AV GOVERNADOR TARCISIO DE VASCONCELOS MAIA 2086 ,RN,2408102,Natal,05S5048,35W1255,,,SIM,SIM
1015624968,CLARO,R ITAMAR MACIEL 322 ,RN,2408102,Natal,05S4929,35W1550,,SIM,SIM,SIM
1015624976,CLARO,AV MAR MEDITERRANEO 200 LT 21 QD 9,RN,2408102,Natal,05S4359,35W1403,,,SIM,SIM
1015625310,TIM,AREA PRAIA DE CARAÚBAS S/N ,RN,2407500,Maxaranguape,05S2738,35W1731,,SIM,SIM,
1015630194,CLARO,R SEVERINA FERREIRA DE MEDEIROS 258 ,RN,2408102,Natal,05S5209,35W1123,,,SIM,SIM
1015630283,CLARO,R PROFESSOR SEVERINO BEZERRA 1025 ,RN,2408102,Natal,05S4745,35W1153,,,SIM,SIM
1015630470,CLARO,R SAMPAIO CORREIA 3852 ,RN,2408102,Natal,05S4850,35W1414,,,SIM,SIM
1015630488,CLARO,R ADERBAL DE FIGUEIREDO 85 CONDOMINIO EDIFICIO PETROPOLIS RESIDENCE,RN,2408102,Natal,05S4648,35W1153,,,SIM,SIM
1015648603,VIVO,RUA TRÊS BARRAS S/N ,RN,2408102,Natal,05S4503,35W1521,,,SIM,SIM
1015650624,BRISANET,Rua João Bezerra do Nascimento S/N ,RN,2400406,Água Nova,06S1224,38W1730,,,SIM,SIM
1015650802,BRISANET,Rua Chico do Ramo 19 ,RN,2407302,Marcelino Vieira,06S1731,38W0938,,,SIM,SIM
1015650861,BRISANET,Rua Egídio Chagas do Nascimento 83 ,RN,2410504,Rafael Fernandes,06S1129,38W1329,,,SIM,SIM
1015650870,BRISANET,Rua Manoel da Rocha 41 ,RN,2411908,São Francisco do Oeste,05S5958,38W1014,,,SIM,SIM
1015650900,BRISANET,Rua Fernando Feitosa 29 ,RN,2413805,Taboleiro Grande,05S5536,38W0242,,,SIM,SIM
1015663351,CLARO,R JOÃO DA ESCÓSSIA 1515 SHOPPIN PARTAGE MOSSORO,RN,2408003,Mossoró,05S1018,37W2235,,SIM,SIM,
1015667527,TIM,RUA CEL MANOEL VALE 1 ,RN,2402006,Caicó,06S2740,37W0538,,,SIM,
1015670579,BRISANET,Sítio Pau Branco S/N ,RN,2412500,São Miguel,06S1412,38W2953,,,SIM,SIM
1015670617,BRISANET,Estrada Via Caldeirão Km 07 Sítio Caldeirão S/N ,RN,2402907,Coronel João Pessoa,06S1811,38W2826,,,SIM,SIM
1015685223,CLARO,R ELIS REGINA S/N ,RN,2403251,Parnamirim,05S5443,35W1658,,SIM,SIM,SIM
1015685878,TIM,RUA PROJETADA S/N ,RN,2404507,Guamaré,05S0804,36W2230,SIM,SIM,,
1015686025,TIM,RUA PROJETADA S/N ,RN,2408003,Mossoró,05S0530,37W1127,SIM,SIM,SIM,
1015686041,TIM,RUA PROJETADA S/N ,RN,2408003,Mossoró,05S1017,37W2015,,SIM,SIM,
1015686068,TIM,RUA PROJETADA S/N ,RN,2402501,Carnaubais,05S2311,36W5221,SIM,SIM,SIM,
1015700257,CLARO,R TIRADENTES 259 CENTRO EMPRESARIAL CAIÇARA,RN,2408003,Mossoró,05S1134,37W2039,,,SIM,SIM
1015700265,CLARO,R GABRIEL BATISTA DE SOUZA 116 ,RN,2408003,Mossoró,05S1034,37W2129,,,SIM,SIM
1015700273,CLARO,AV SENADOR PETRONIO PORTELA S/N LOTEAMENTO NOVA FLORANDIA LOTE 3 E 4 QD 3,RN,2408003,Mossoró,05S0851,37W2208,,SIM,SIM,SIM
1015700281,CLARO,R ROSINEIDE ALVES MEDEIROS 244 ,RN,2408003,Mossoró,05S1233,37W1927,,,SIM,SIM
1015700290,CLARO,R NOILDE DE CASSIA PEREIRA S/N LT 2 QD 07 - LOTEAMENTO CENTENARIO,RN,2408003,Mossoró,05S1144,37W2218,,,SIM,SIM
1015700303,CLARO,R MANOEL BENICIO S/N AO LADO DO NUMERO 201,RN,2408003,Mossoró,05S1051,37W2045,,SIM,SIM,SIM
1015700311,CLARO,R PORTUGAL 65 ,RN,2403251,Parnamirim,05S5434,35W1625,,,SIM,SIM
1015700346,CLARO,R DAS MARIAS S/N ESQUINA COM RUA PROJETADA,RN,2408201,Nísia Floresta,06S0330,35W0614,SIM,SIM,SIM,
1015719195,BRISANET,Rua Beijamin Costant 937 ,RN,2408003,Mossoró,05S1153,37W2110,,,SIM,SIM
1015719209,BRISANET,Rua Macheral Deodoro 174 ,RN,2408003,Mossoró,05S1112,37W2009,,,SIM,SIM
1015719217,BRISANET,Av. Alberto Maranhão S/N ,RN,2408003,Mossoró,05S1009,37W1950,,,SIM,SIM
1015719225,BRISANET,Rua Maria Áurea Xavier do Couto S/N ,RN,2408003,Mossoró,05S0943,37W2014,,,SIM,SIM
1015719233,BRISANET,Rua Lira Tavares 165 ,RN,2408003,Mossoró,05S1013,37W2026,,,SIM,SIM
1015719241,BRISANET,Rua Adauta Pinheiro S/N ,RN,2408003,Mossoró,05S1115,37W2108,,,SIM,SIM
1015719250,BRISANET,Rua Jose Erasmo de Moura S/N ,RN,2408003,Mossoró,05S1158,37W2227,,,SIM,SIM
1015719268,BRISANET,Rua Neide Maria da Silva S/N ,RN,2408003,Mossoró,05S1116,37W2241,,,SIM,SIM
1015719276,BRISANET,Rua Maria Auxiliadora da Silva Loteamento Itatiaia Quadra 07 S/N ,RN,2408003,Mossoró,05S1003,37W2150,,,SIM,SIM
1015719284,BRISANET,Rua Lianeide Alves Da Costa Cs 02 Qd-4 Lt3 10 ,RN,2408003,Mossoró,05S0846,37W2028,,,SIM,SIM
1015719292,BRISANET,Rua Raimundo Roboucas Sobrinho S/N ,RN,2408003,Mossoró,05S1156,37W2011,,,SIM,SIM
1015719306,BRISANET,Rua Hilda Brasil Leite S/N ,RN,2408003,Mossoró,05S1302,37W2031,,,SIM,SIM
1015719314,BRISANET,Rua Genésio Xavier Rebouças 471 ,RN,2408003,Mossoró,05S1302,37W1954,,,SIM,SIM
1015719322,BRISANET,Rua Arthur Paraguai 46 ,RN,2408003,Mossoró,05S1250,37W1927,,,SIM,SIM
1015719330,BRISANET,Rua Artur Duarte Leite 22 ,RN,2408003,Mossoró,05S1334,37W1922,,,SIM,SIM
1015719349,BRISANET,Rua Luiz Gonzaga S/N ,RN,2408003,Mossoró,05S1346,37W2055,,,SIM,SIM
1015719357,BRISANET,Rua Severiano Ananias da Slva S/N ,RN,2408003,Mossoró,05S1227,37W1802,,,SIM,SIM
1015719365,BRISANET,Rua Da Pitomba Quadra 26 Lote 06 S/N ,RN,2408003,Mossoró,05S1116,37W1740,,,SIM,SIM
1015719497,BRISANET,Av.Senador Duarte Filho S/N ,RN,2408003,Mossoró,05S1144,37W1839,,,SIM,SIM
1015719659,BRISANET,Rua Hyundai Lot Lto Nova Mossoró Ii Quadra 32 Lote 16 S/N ,RN,2408003,Mossoró,05S0719,37W1943,,,SIM,SIM
1015731489,CLARO,AVENIDA MONSENHOR ANTONIO BARROS S/N ,RN,2408201,Nísia Floresta,06S0444,35W0604,,SIM,SIM,
1015731497,CLARO,RODOVIA RN 003 PX 118 ,RN,2414209,Tibau do Sul,06S1145,35W0512,,SIM,SIM,
1015733112,BRISANET,Rua José da Silva Cortez S/N ,RN,2410603,Rafael Godeiro,06S0442,37W4310,,,SIM,SIM
1015733120,BRISANET,Rua Benjamim Franco da Silva S/N ,RN,2407252,Major Sales,06S2421,38W1926,,,SIM,SIM
1015733139,BRISANET,Rua José Carlos S/N ,RN,2404002,Frutuoso Gomes,06S0944,37W5024,,,SIM,SIM
1015740275,CLARO,V COST SENADOR DINARTE MEDEIROS MARIZ 1567 MARSOL HOTEL E TURISMO S/A,RN,2408102,Natal,05S4818,35W1054,,SIM,SIM,SIM
1015746710,CLARO,RUA VEREADOR MANOEL CORINGA DE LEMOS 285 ,RN,2408102,Natal,05S5305,35W1015,,,SIM,SIM
1015748497,BRISANET,Rua Francisco Dantas Neto S/N ,RN,2403905,Francisco Dantas,06S0526,38W0726,,,SIM,SIM
1015748527,BRISANET,Rua Baobás 168 ,RN,2404200,Goianinha,06S1700,35W1215,,,SIM,SIM
1015748608,BRISANET,Rua Francisco Tilon de Negreiros 106 ,RN,2408003,Mossoró,05S0922,37W2122,,,SIM,SIM
1015748616,BRISANET,Rua Santo Antonio de Padua 54 ,RN,2408003,Mossoró,05S0850,37W2203,,,SIM,SIM
1015748624,BRISANET,Rua Francisco Holanda Ap. 1000 Cond. Residencial Antônio Do Rosário 85 ,RN,2408003,Mossoró,05S1233,37W2009,,,SIM,SIM
1015748632,BRISANET,Av. Genésio Xavier de Medeiros S/N ,RN,2408003,Mossoró,05S1357,37W2004,,,SIM,SIM
1015748640,BRISANET,Rua Josefa Maria da Silva S/N ,RN,2408003,Mossoró,05S1419,37W1920,,,SIM,SIM
1015748659,BRISANET,Rua Ieda Rodrigues da Rocha S/N ,RN,2408003,Mossoró,05S1412,37W1834,,,SIM,SIM
1015748667,BRISANET,Rua Zelia Rodrigues Rocha Bezerra 190 ,RN,2408003,Mossoró,05S1216,37W1912,,,SIM,SIM
1015748675,BRISANET,Rua Valdemar da Silva Cortez S/N ,RN,2408003,Mossoró,05S1309,37W1722,,,SIM,SIM
1015748691,BRISANET,Rua Manoel Claudino 1 ,RN,2408409,Olho-d'Água do Borges,05S5724,37W4224,,,SIM,SIM
1015748705,BRISANET,Rua Manoel Francelino de Almeida S/N ,RN,2409308,Patu,06S0629,37W3823,,,SIM,SIM
1015748799,BRISANET,Rua Almino Afonso 696 ,RN,2414506,Umarizal,05S5915,37W4900,,,SIM,SIM
1015748802,BRISANET,Rua Estrela do Mar 14 ,RN,2411056,Tibau,04S5012,37W1524,,,SIM,SIM
1015748810,BRISANET,Avenida Dehon Caenga S/N ,RN,2411056,Tibau,04S5119,37W1439,,,SIM,SIM
1015748829,BRISANET,Rua Dona Izaura Rosado 3055 ,RN,2408003,Mossoró,05S0911,37W2242,,,SIM,SIM
1015757429,CLARO,RUA MARIA ALVES PINHEIRO 298 ,RN,2401701,Bom Jesus,05S5921,35W3500,,SIM,SIM,
1015763852,BRISANET,Rua Camilo Toscano de Menezes Loteamento Lares De Santana Qd 02 Lt 18 S/N ,RN,2403103,Currais Novos,06S1531,36W2945,,,SIM,SIM
1015783837,CLARO,RUA DOM JOSE MEDEIROS LEITE S/N ,RN,2408003,Mossoró,05S1029,37W2122,,,SIM,SIM
1015783861,CLARO,RUA MARIA JOSE LIRA S/N ,RN,2408102,Natal,05S4559,35W1506,,,SIM,SIM
1015783993,CLARO,AVENIDA AIRTON LAURETINO S/N ESQ C/ RUA CÍCERO MARIA S/N,RN,2414159,Tenente Laurentino Cruz,06S0849,36W4305,,SIM,SIM,
1015789231,TIM,RUA APODI 702 ,RN,2408102,Natal,05S4733,35W1154,,,SIM,SIM
1015804915,CLARO,AV SENADOR SALGADO FILHO 1555 ,RN,2408102,Natal,05S4834,35W1209,,,SIM,SIM
1015818240,BRISANET,Rua Maria Espada S/N ,RN,2401107,Areia Branca,04S5701,37W0718,,,SIM,SIM
1015818266,BRISANET,Rua Maria das Dores Fernandes 111 ,RN,2406106,Jucurutu,06S0236,37W0121,,,SIM,SIM
1015818274,BRISANET,Av dos Caboclinhos 1192 ,RN,2408102,Natal,05S4403,35W1605,,,SIM,SIM
1015818282,BRISANET,Avenida Senador Carlos Alberto S/N ,RN,2408102,Natal,05S4421,35W1632,,,SIM,SIM
1015818290,BRISANET,Avenida Professora Eliete Rodrigues Morais S/N ,RN,2408102,Natal,05S4326,35W1556,,,SIM,SIM
1015818304,BRISANET,R. Monte Celeste S/N ,RN,2408102,Natal,05S5048,35W1535,,,SIM,SIM
1015818312,BRISANET,Rua Antônio Francisco da Silva S/N ,RN,2414605,Upanema,05S3827,37W1550,,,SIM,SIM
1015822271,CLARO,TV ALBA MIRANDA 110 ,RN,2409902,Pendências,05S1538,36W4255,,SIM,SIM,
1015822280,CLARO,R VICE PREFEITO JOÃO LOURENÇO MORAIS S/N GRANJA MARIA ESTEFANNY,RN,2413102,Senador Elói de Souza,06S0223,35W4152,,SIM,SIM,
1015822328,CLARO,R 31 DE MARCO 28 ,RN,2409803,Pedro Velho,06S2612,35W1311,,SIM,SIM,
1015827486,CLARO,R JOAQUIM LUCIO PIMENTA S/N ,RN,2401305,Augusto Severo,05S5128,37W1838,,SIM,SIM,
1015829802,VIVO,RUA SAMPAIO CORREIA S/Nº S/N ,RN,2408102,Natal,05S4412,35W1619,,,SIM,SIM
1015841101,BRISANET,Rua Três de Outubro 72 ,RN,2408102,Natal,05S4613,35W1201,,,SIM,SIM
1015841110,BRISANET,Rua Professor Coutinho Residencial Santa Costa 209 ,RN,2402006,Caicó,06S2735,37W0541,,,SIM,SIM
1015841128,BRISANET,Rua Padre Eterno 281 ,RN,2402006,Caicó,06S2746,37W0626,,,SIM,SIM
1015841136,BRISANET,Rua Cícero Paulino dos Santos 113 ,RN,2402006,Caicó,06S2815,37W0637,,,SIM,SIM
1015841144,BRISANET,Rua Julio Rodrigues 575 ,RN,2402006,Caicó,06S2651,37W0543,,,SIM,SIM
1015841152,BRISANET,Rua Pedro Militão S/N ,RN,2402006,Caicó,06S2629,37W0450,,,SIM,SIM
1015841195,BRISANET,Av. Presidente Getúlio Vargas S/N ,RN,2403103,Currais Novos,06S1627,36W3129,,,SIM,SIM
1015847029,CLARO,R IVANALDO SOARES DE SOUZA 135 ,RN,2412807,São Rafael,05S4816,36W5250,,SIM,SIM,
1015893861,CLARO,R ANTONIO HENRIQUE PEREIRA 131 ,RN,2402709,Cerro Corá,06S0308,36W2114,,SIM,SIM,
